customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Charges.Calculated,DailyExpense
7666-WKRON,True,Female,False,False,False,39,True,False,Fiber optic,False,False,True,True,False,False,Two year,True,Electronic check,80.45,3201.55,3137.55,2.6816666666666666
7668-XCFYV,True,Female,True,True,False,17,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,92.55,1614.7,1573.35,3.085
7669-LCRSD,True,Male,False,True,True,12,True,False,DSL,False,False,False,False,True,False,Month-to-month,True,Mailed check,56.3,628.65,675.5999999999999,1.8766666666666665
7670-ZBPOQ,True,Female,False,True,False,58,True,True,DSL,True,False,False,True,False,False,One year,True,Bank transfer (automatic),61.05,3478.75,3540.8999999999996,2.0349999999999997
7672-VFMXZ,True,Male,False,True,False,57,True,False,DSL,True,False,False,True,False,False,Month-to-month,False,Electronic check,55.7,3171.6,3174.9,1.8566666666666667
7673-BQGKU,True,Female,False,True,True,69,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),20.15,1337.5,1390.35,0.6716666666666666
7673-LPRNY,True,Female,False,False,False,23,True,True,DSL,True,False,True,False,True,True,One year,True,Electronic check,78.55,1843.05,1806.6499999999999,2.618333333333333
7674-YTAFD,True,Female,False,False,False,33,True,False,Fiber optic,False,True,False,True,False,False,One year,True,Bank transfer (automatic),79.95,2684.85,2638.35,2.665
7675-OZCZG,True,Female,True,False,False,3,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.0,127.1,135.0,1.5
7677-SJJJK,True,Male,False,True,True,8,True,False,No,False,False,False,False,False,False,One year,False,Credit card (automatic),19.9,153.95,159.2,0.6633333333333333
7682-AZNDK,True,Male,False,True,True,34,True,False,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Electronic check,89.85,3091.75,3054.8999999999996,2.9949999999999997
7683-CBDKJ,True,Male,False,True,True,14,True,False,DSL,True,True,False,False,True,False,Month-to-month,True,Electronic check,65.45,937.6,916.3000000000001,2.1816666666666666
7684-XSZIY,True,Male,False,True,True,72,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),24.3,1643.25,1749.6000000000001,0.81
7688-AWMDX,True,Male,False,True,False,71,True,False,DSL,True,False,False,True,False,False,Two year,False,Bank transfer (automatic),54.5,3778.2,3869.5,1.8166666666666667
7690-KPNCU,True,Male,False,True,True,64,True,False,DSL,True,False,True,False,True,True,One year,True,Credit card (automatic),73.05,4688.65,4675.2,2.435
7691-KGKGP,True,Male,False,True,True,53,True,False,DSL,False,True,False,True,True,False,Month-to-month,False,Credit card (automatic),65.0,3363.8,3445.0,2.1666666666666665
7691-XVTZH,True,Female,False,True,False,68,True,True,Fiber optic,False,False,True,False,True,False,Two year,True,Bank transfer (automatic),89.95,5974.3,6116.6,2.9983333333333335
7693-LCKZL,True,Male,False,True,True,5,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,80.15,385.0,400.75,2.671666666666667
7693-QPEFS,True,Male,True,False,False,52,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),72.95,3829.75,3793.4,2.4316666666666666
7694-VLBWQ,True,Male,False,True,False,67,True,True,Fiber optic,False,True,True,False,True,True,One year,False,Electronic check,104.1,7040.85,6974.7,3.4699999999999998
7695-PKLCZ,True,Female,False,False,False,68,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),20.5,1424.9,1394.0,0.6833333333333333
7696-AMHOD,True,Female,False,True,True,49,True,False,DSL,False,True,True,False,True,True,One year,False,Credit card (automatic),78.0,3824.2,3822.0,2.6
7696-CFTAT,True,Male,False,True,True,37,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),19.8,726.1,732.6,0.66
7698-YFGEZ,True,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.0,20.0,20.0,0.6666666666666666
7703-ZEKEF,True,Male,False,False,False,23,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,81.0,1917.1,1863.0,2.7
7706-DZNKK,True,Male,False,False,False,11,True,False,No,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),20.45,237.3,224.95,0.6816666666666666
7706-YLMQA,True,Female,False,False,False,70,True,False,No,False,False,False,False,False,False,One year,False,Bank transfer (automatic),19.7,1341.5,1379.0,0.6566666666666666
7707-PYBBH,True,Male,False,False,False,40,True,False,DSL,True,True,False,True,False,False,Month-to-month,True,Mailed check,61.9,2647.1,2476.0,2.0633333333333335
7709-FQREH,False,Female,False,True,False,18,True,True,Fiber optic,False,False,False,True,True,False,Month-to-month,True,Electronic check,88.85,1594.75,1599.3,2.9616666666666664
7710-JSYOA,True,Female,False,True,True,69,True,True,Fiber optic,False,True,False,True,False,True,Two year,True,Bank transfer (automatic),93.3,6398.05,6437.7,3.11
7711-GQBZC,True,Female,False,True,True,71,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),24.7,1810.55,1753.7,0.8233333333333334
7711-YIJWC,True,Male,False,True,True,61,True,False,DSL,True,True,True,True,True,True,One year,False,Bank transfer (automatic),84.9,5264.5,5178.900000000001,2.8300000000000005
7714-YXSMB,True,Female,False,False,False,26,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Bank transfer (automatic),100.5,2599.95,2613.0,3.35
7716-YTYHG,True,Female,False,True,True,48,True,True,Fiber optic,False,False,False,False,False,True,One year,True,Mailed check,82.05,4029.95,3938.3999999999996,2.735
7717-BICXI,True,Male,False,True,True,60,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,20.55,1205.05,1233.0,0.685
7718-RXDGG,True,Male,False,True,False,15,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),68.6,1108.6,1029.0,2.2866666666666666
7718-UPSKJ,True,Female,False,True,False,69,True,False,Fiber optic,True,True,False,True,True,True,One year,True,Credit card (automatic),106.4,7251.9,7341.6,3.546666666666667
7721-DVEKZ,True,Female,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.65,19.65,19.65,0.6549999999999999
7721-JXEAW,True,Male,False,True,False,59,False,False,DSL,False,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),41.05,2452.7,2421.95,1.3683333333333332
7722-CVFXN,True,Male,False,True,True,54,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Electronic check,105.2,5637.85,5680.8,3.506666666666667
7722-VJRQD,True,Male,False,True,True,72,False,False,DSL,True,False,True,True,True,True,Two year,False,Bank transfer (automatic),60.95,4549.05,4388.400000000001,2.0316666666666667
7727-SHVZV,True,Female,False,False,False,9,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),19.5,150.35,175.5,0.65
7729-JTEEC,True,Male,False,True,True,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.5,90.05,89.0,1.4833333333333334
7729-XBTWX,True,Male,False,True,True,66,True,False,No,False,False,False,False,False,False,Two year,True,Mailed check,19.75,1344.5,1303.5,0.6583333333333333
7730-CLDSV,True,Female,False,True,True,72,True,True,Fiber optic,False,True,True,True,False,True,Two year,True,Bank transfer (automatic),98.65,7129.45,7102.8,3.2883333333333336
7730-IUTDZ,True,Male,False,False,False,43,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,75.2,3198.6,3233.6,2.5066666666666664
7733-UDMTP,True,Female,True,False,False,57,False,False,DSL,False,True,True,False,True,True,Month-to-month,True,Electronic check,55.0,3094.05,3135.0,1.8333333333333333
7734-DBOAI,True,Female,False,True,True,1,False,False,DSL,False,False,False,True,True,False,Month-to-month,False,Electronic check,40.1,40.1,40.1,1.3366666666666667
7739-LAXOG,True,Female,False,True,True,32,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Bank transfer (automatic),91.05,2954.5,2913.6,3.0349999999999997
7740-BTPUX,True,Male,True,True,False,55,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Electronic check,113.6,6292.7,6248.0,3.7866666666666666
7740-KKCXF,True,Male,False,True,False,51,False,False,DSL,False,True,False,False,False,False,Month-to-month,True,Credit card (automatic),30.05,1529.45,1532.55,1.0016666666666667
7742-MYPGI,True,Female,False,True,True,6,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Mailed check,48.8,297.35,292.79999999999995,1.6266666666666665
7743-EXURX,True,Male,False,True,True,8,True,False,DSL,False,False,True,False,False,False,Month-to-month,True,Electronic check,51.05,415.05,408.4,1.7016666666666667
7746-AWNQW,True,Female,False,False,False,28,False,False,DSL,False,False,True,True,False,False,Month-to-month,True,Mailed check,35.75,961.4,1001.0,1.1916666666666667
7746-QYVCO,True,Male,False,True,True,16,True,False,DSL,True,True,False,False,False,False,One year,True,Mailed check,55.85,857.8,893.6,1.8616666666666668
7748-UMTRK,True,Female,True,False,True,30,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,101.3,2974.5,3039.0,3.3766666666666665
7750-EYXWZ,True,Female,False,False,False,12,False,False,DSL,False,True,True,True,True,True,One year,False,Electronic check,60.65,743.3,727.8,2.0216666666666665
7752-XUSCI,True,Female,False,False,False,60,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,105.9,6396.45,6354.0,3.53
7753-USQYQ,True,Male,False,False,False,55,True,False,DSL,False,True,False,True,False,True,One year,True,Electronic check,64.2,3627.3,3531.0,2.14
7754-IXRMC,True,Female,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.35,45.35,45.35,1.5116666666666667
7758-UJWYS,True,Male,False,True,True,34,False,False,DSL,False,False,False,True,True,False,Two year,True,Electronic check,40.55,1325.85,1378.6999999999998,1.3516666666666666
7758-XKCBS,True,Male,False,False,False,15,False,False,DSL,False,False,False,True,False,False,Month-to-month,True,Electronic check,29.7,438.25,445.5,0.99
7760-OYPDY,True,Female,False,False,False,2,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.65,144.15,161.3,2.6883333333333335
7762-ONLJY,True,Female,False,True,True,6,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.7,94.45,118.19999999999999,0.6566666666666666
7762-URZQH,True,Male,False,True,False,66,True,True,Fiber optic,True,False,True,False,True,True,Two year,True,Credit card (automatic),106.05,6981.35,6999.3,3.535
7764-BDPEE,True,Male,False,False,True,3,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.85,60.65,62.550000000000004,0.6950000000000001
7765-LWVVH,True,Female,False,True,True,72,True,True,Fiber optic,True,True,False,False,True,False,Two year,True,Electronic check,95.1,6843.15,6847.2,3.17
7766-CLTIC,True,Female,False,False,False,10,True,False,DSL,False,False,False,True,False,True,Month-to-month,True,Mailed check,60.95,629.55,609.5,2.0316666666666667
7766-CVTAF,False,Male,False,True,True,43,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,24.25,1077.95,1042.75,0.8083333333333333
7767-UXAGJ,True,Male,False,False,False,1,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,50.45,50.45,50.45,1.6816666666666669
7771-CFQRQ,True,Female,False,True,True,47,True,False,DSL,False,True,False,True,False,True,Two year,False,Bank transfer (automatic),63.8,3007.25,2998.6,2.1266666666666665
7771-ZONAT,True,Male,False,False,False,22,False,False,DSL,False,False,True,True,True,True,Two year,False,Bank transfer (automatic),56.75,1304.85,1248.5,1.8916666666666666
7774-OJSXI,True,Male,False,False,False,31,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,103.45,3066.45,3206.9500000000003,3.4483333333333337
7776-QGYJC,True,Female,False,True,True,39,True,False,Fiber optic,False,False,True,True,False,False,Month-to-month,True,Bank transfer (automatic),81.5,3107.3,3178.5,2.716666666666667
7776-QWNFX,True,Male,True,True,False,30,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),50.4,1527.5,1512.0,1.68
7777-UNYHB,True,Female,False,True,True,12,True,False,No,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),20.1,232.4,241.20000000000002,0.67
7779-LGOVN,True,Male,True,True,False,10,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,86.65,856.65,866.5,2.888333333333333
7779-ORAEL,True,Male,True,True,False,45,True,True,DSL,True,False,True,True,False,True,Two year,False,Credit card (automatic),75.15,3480.35,3381.7500000000005,2.5050000000000003
7780-OTDSO,True,Male,False,True,False,18,True,True,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Electronic check,99.4,1742.95,1789.2,3.3133333333333335
7781-EWARA,True,Male,False,True,True,70,False,False,DSL,False,True,True,True,True,True,One year,False,Electronic check,60.35,4138.7,4224.5,2.0116666666666667
7781-HVGMK,True,Female,False,True,True,72,False,False,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),65.2,4784.45,4694.400000000001,2.173333333333334
7783-YKGDV,True,Female,False,False,False,12,True,True,Fiber optic,True,True,True,False,False,True,Month-to-month,True,Bank transfer (automatic),99.7,1238.45,1196.4,3.3233333333333337
7785-RDVIG,True,Female,False,True,True,3,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.3,54.7,57.900000000000006,0.6433333333333334
7786-WBJYI,True,Female,False,False,False,4,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),77.95,305.55,311.8,2.5983333333333336
7787-BNTZM,True,Male,False,False,False,6,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),20.15,130.5,120.89999999999999,0.6716666666666666
7789-CRUVC,True,Female,True,True,False,61,True,True,Fiber optic,True,True,True,True,False,False,Month-to-month,True,Credit card (automatic),94.2,5895.45,5746.2,3.1399999999999997
7789-HKSBS,True,Female,True,True,False,42,True,True,Fiber optic,True,False,True,False,True,True,One year,True,Bank transfer (automatic),105.2,4599.15,4418.400000000001,3.5066666666666673
7794-JASDG,True,Male,False,False,False,1,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Mailed check,50.75,50.75,50.75,1.6916666666666667
7795-CFOCW,True,Male,False,False,False,45,False,False,DSL,True,False,True,True,False,False,One year,False,Bank transfer (automatic),42.3,1840.75,1903.4999999999998,1.41
7797-EJMDP,True,Female,False,False,False,8,True,False,DSL,True,False,False,True,False,True,Month-to-month,False,Bank transfer (automatic),66.05,574.5,528.4,2.2016666666666667
7798-JVXYM,True,Female,False,False,False,14,True,False,DSL,False,False,False,True,True,True,Month-to-month,True,Electronic check,69.65,921.4,975.1000000000001,2.321666666666667
7799-DSEWS,True,Male,False,False,False,18,True,False,DSL,True,False,True,True,True,False,Month-to-month,True,Electronic check,68.35,1299.8,1230.3,2.2783333333333333
7799-LGRDP,True,Female,False,False,False,43,True,True,No,False,False,False,False,False,False,Two year,True,Credit card (automatic),25.7,1188.2,1105.1,0.8566666666666666
7801-CEDNV,True,Male,False,True,False,27,True,False,DSL,True,False,False,False,False,False,One year,False,Credit card (automatic),48.7,1421.75,1314.9,1.6233333333333335
7801-KICAO,True,Female,False,False,False,18,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.15,1345.75,1334.7,2.4716666666666667
7802-EFKNY,True,Male,False,True,False,5,False,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,24.95,100.4,124.75,0.8316666666666667
7803-XOCCZ,True,Female,False,True,True,52,True,False,Fiber optic,True,False,True,True,False,False,Month-to-month,True,Bank transfer (automatic),84.05,4326.8,4370.599999999999,2.8016666666666663
7808-DVWEP,True,Male,False,True,False,3,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),20.0,49.65,60.0,0.6666666666666666
7808-NBWYW,False,Female,True,True,False,3,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.4,224.05,241.20000000000002,2.68
7811-JIVPF,True,Female,False,False,False,23,True,False,DSL,False,False,True,False,False,False,Month-to-month,False,Credit card (automatic),49.7,1081.25,1143.1000000000001,1.656666666666667
7812-FZHPE,True,Female,False,True,True,17,True,True,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,24.1,409.9,409.70000000000005,0.8033333333333335
7813-TKCVO,True,Female,False,True,False,20,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.35,393.15,407.0,0.6783333333333333
7813-ZGGAW,True,Male,True,False,False,31,True,True,Fiber optic,False,False,True,True,True,False,Month-to-month,True,Bank transfer (automatic),96.6,2877.95,2994.6,3.2199999999999998
7814-LEEVE,True,Female,False,True,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),20.3,20.3,20.3,0.6766666666666666
7815-PDTHL,True,Male,False,False,False,35,True,False,No,False,False,False,False,False,False,Two year,True,Mailed check,20.2,684.4,707.0,0.6733333333333333
7816-VGHTO,True,Female,False,True,True,6,False,False,DSL,False,True,True,True,False,False,Two year,False,Mailed check,40.55,217.5,243.29999999999998,1.3516666666666666
7817-BOQPW,True,Female,False,False,False,2,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,75.55,166.3,151.1,2.518333333333333
7817-OMJNA,True,Male,False,False,False,14,True,False,No,False,False,False,False,False,False,One year,False,Bank transfer (automatic),20.4,275.7,285.59999999999997,0.6799999999999999
7820-ZYGNY,True,Male,False,False,False,63,True,True,Fiber optic,False,True,False,False,False,True,One year,False,Credit card (automatic),90.45,5825.5,5698.35,3.015
7821-DPRQE,True,Male,False,True,False,68,True,True,Fiber optic,True,True,False,True,True,True,Month-to-month,True,Electronic check,107.7,7320.9,7323.6,3.5900000000000003
7823-JSOAG,True,Male,False,False,False,3,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,74.5,217.45,223.5,2.4833333333333334
7824-PANSQ,True,Male,False,False,False,58,True,True,Fiber optic,False,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),80.65,4807.35,4677.700000000001,2.688333333333334
7825-ECJRF,True,Female,False,False,False,19,True,False,Fiber optic,True,False,True,True,True,True,Month-to-month,True,Electronic check,106.6,1934.45,2025.3999999999999,3.5533333333333332
7825-GKXMW,True,Female,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.8,45.8,45.8,1.5266666666666666
7826-VVKWT,True,Female,True,True,True,24,True,False,Fiber optic,False,False,True,False,True,True,Two year,True,Electronic check,96.55,2263.45,2317.2,3.2183333333333333
7831-QGOXH,True,Female,False,False,False,18,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,85.2,1553.9,1533.6000000000001,2.8400000000000003
7833-PKIHD,True,Male,False,True,True,51,True,False,DSL,True,False,False,True,True,True,One year,True,Bank transfer (automatic),76.4,3966.3,3896.4,2.546666666666667
7838-LAZFO,True,Male,False,True,False,45,True,False,DSL,True,True,True,False,True,True,One year,False,Bank transfer (automatic),78.8,3597.5,3546.0,2.6266666666666665
7839-NUIAA,True,Female,False,True,True,61,True,True,DSL,True,True,False,False,False,False,Month-to-month,False,Electronic check,59.8,3641.5,3647.7999999999997,1.9933333333333332
7839-QRKXN,True,Female,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,20.2,20.2,20.2,0.6733333333333333
7841-FCRQD,True,Female,False,True,False,33,True,False,DSL,False,True,False,True,False,False,One year,True,Credit card (automatic),53.75,1857.3,1773.75,1.7916666666666667
7841-TZDMQ,True,Male,False,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),46.0,84.5,92.0,1.5333333333333334
7845-URHJN,True,Female,False,True,False,8,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),20.15,156.25,161.2,0.6716666666666666
7846-AXWOM,False,Female,False,True,True,69,False,False,DSL,True,False,True,False,False,True,Two year,True,Credit card (automatic),43.95,2960.1,3032.55,1.465
7850-THJMU,True,Female,False,True,True,26,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.65,494.9,510.9,0.6549999999999999
7850-VWJUU,True,Female,False,False,False,23,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),75.0,1778.5,1725.0,2.5
7851-FLGGQ,True,Male,False,False,False,1,False,False,DSL,False,True,False,True,False,True,Month-to-month,True,Mailed check,44.65,44.65,44.65,1.4883333333333333
7851-WZEKY,True,Female,False,False,False,2,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,95.15,196.9,190.3,3.171666666666667
7852-LECYP,True,Male,True,True,False,13,True,True,Fiber optic,True,True,False,False,False,True,Month-to-month,False,Credit card (automatic),93.8,1261.0,1219.3999999999999,3.1266666666666665
7853-GVUDZ,True,Female,False,True,True,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),20.15,20.15,20.15,0.6716666666666666
7853-OETYL,True,Female,False,True,False,4,False,False,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,29.05,129.6,116.2,0.9683333333333334
7853-WNZSY,True,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),19.75,19.75,19.75,0.6583333333333333
7854-EDSSA,True,Male,False,False,False,22,True,True,DSL,True,True,False,False,False,False,Month-to-month,False,Electronic check,59.0,1254.7,1298.0,1.9666666666666666
7854-EKTJL,True,Female,False,False,True,2,True,False,No,False,False,False,False,False,False,Month-to-month,True,Electronic check,19.6,35.85,39.2,0.6533333333333334
7854-FOKSF,True,Male,False,False,False,1,False,False,DSL,False,False,False,False,False,True,Month-to-month,False,Electronic check,35.9,35.9,35.9,1.1966666666666665
7855-DIWPO,True,Female,False,False,False,21,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,68.65,1493.2,1441.65,2.2883333333333336
7856-GANIL,True,Male,True,True,False,45,True,True,Fiber optic,False,True,True,True,True,False,One year,True,Bank transfer (automatic),98.7,4525.8,4441.5,3.29
7858-GTZSP,True,Female,False,False,False,12,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,86.55,1066.9,1038.6,2.885
7860-KSUGX,True,Male,False,True,True,72,True,True,DSL,True,True,True,False,False,False,Two year,False,Credit card (automatic),64.45,4720.0,4640.400000000001,2.1483333333333334
7860-UXCRM,True,Male,False,True,True,63,True,False,DSL,True,True,True,True,True,False,Two year,False,Credit card (automatic),74.5,4674.55,4693.5,2.4833333333333334
7861-UVUFT,True,Female,False,True,False,15,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,84.3,1308.4,1264.5,2.81
7868-BGSZA,True,Male,False,True,False,43,True,True,DSL,True,False,True,False,True,True,One year,True,Electronic check,80.2,3581.6,3448.6,2.6733333333333333
7868-TMWMZ,True,Female,True,True,False,60,True,False,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),110.0,6668.35,6600.0,3.6666666666666665
7869-ZYDST,True,Male,False,True,False,31,True,True,DSL,False,False,False,False,True,False,Month-to-month,True,Credit card (automatic),59.05,1882.8,1830.55,1.9683333333333333
7872-BAAZR,True,Female,False,True,True,53,True,False,No,False,False,False,False,False,False,One year,False,Bank transfer (automatic),19.55,1007.9,1036.15,0.6516666666666667
7872-RDDLZ,True,Female,True,False,False,67,True,True,DSL,False,True,False,False,False,False,Month-to-month,False,Electronic check,54.9,3725.5,3678.2999999999997,1.8299999999999998
7873-CVMAW,True,Male,False,False,False,72,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),88.55,6362.35,6375.599999999999,2.951666666666666
7874-ECPQJ,True,Female,False,False,True,4,True,False,No,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),20.05,85.5,80.2,0.6683333333333333
7876-AEHIG,True,Female,False,False,True,51,False,False,DSL,True,False,True,True,True,True,One year,False,Bank transfer (automatic),60.15,3077.0,3067.65,2.005
7876-BEUTG,True,Female,False,False,False,15,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,48.8,720.1,732.0,1.6266666666666667
7876-DNYAP,True,Female,False,True,True,69,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.8,1436.95,1366.2,0.66
7878-JGDKK,True,Male,False,False,False,4,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.55,220.75,178.2,1.4849999999999999
7878-RTCZG,True,Female,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.9,19.9,19.9,0.6633333333333333
7879-CGSFV,True,Male,False,False,False,55,True,False,Fiber optic,True,True,False,False,True,True,One year,True,Mailed check,100.9,5552.05,5549.5,3.3633333333333333
7880-XSOJX,True,Male,False,False,False,4,False,False,DSL,True,True,False,True,False,False,Month-to-month,False,Mailed check,42.4,146.4,169.6,1.4133333333333333
7881-EVUAD,True,Female,False,False,False,2,False,False,DSL,True,True,False,False,False,True,Month-to-month,True,Electronic check,42.6,72.4,85.2,1.4200000000000002
7881-INRLC,True,Male,False,False,False,45,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Credit card (automatic),100.85,4740.0,4538.25,3.361666666666667
7883-ROJOC,True,Female,False,True,False,19,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.9,839.65,853.1,1.4966666666666668
7890-VYYWG,True,Male,True,True,False,3,False,False,DSL,False,False,False,False,True,False,Month-to-month,True,Mailed check,36.45,93.7,109.35000000000001,1.215
7892-POOKP,True,Female,False,True,False,28,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Electronic check,104.8,3046.05,2934.4,3.4933333333333336
7892-QVYKW,True,Female,False,True,True,23,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Electronic check,85.6,1868.4,1968.8,2.853333333333333
7893-IXHRQ,True,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Electronic check,20.55,20.55,20.55,0.685
7895-VONWT,True,Female,False,False,False,25,False,False,DSL,False,False,True,False,True,True,Month-to-month,True,Electronic check,48.25,1293.8,1206.25,1.6083333333333334
7898-PDWQE,True,Male,False,True,False,71,True,True,DSL,True,True,True,True,False,True,Two year,False,Credit card (automatic),80.4,5727.15,5708.400000000001,2.68
7901-HXJVA,True,Male,False,False,False,14,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Electronic check,76.45,1117.55,1070.3,2.5483333333333333
7901-IIDQV,True,Male,False,False,False,24,True,True,DSL,False,False,False,True,False,False,One year,False,Bank transfer (automatic),54.6,1242.25,1310.4,1.82
7901-TBKJX,True,Male,True,False,False,56,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,101.05,5594.0,5658.8,3.3683333333333336
7903-CMPEY,True,Male,True,True,False,1,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,80.3,80.3,80.3,2.6766666666666667
7905-NJMXS,True,Male,True,True,False,7,True,True,DSL,True,True,False,True,False,False,Month-to-month,False,Electronic check,64.2,475.0,449.40000000000003,2.14
7905-TVXTA,True,Female,False,False,False,5,True,False,DSL,True,False,False,True,True,False,Month-to-month,True,Electronic check,64.35,352.65,321.75,2.145
7908-QCBCA,True,Female,False,True,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,69.4,69.4,69.4,2.3133333333333335
7909-FIOIY,True,Female,False,True,True,19,False,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,24.85,434.8,472.15000000000003,0.8283333333333334
